Confirmed,State,County Name,Special Id,Production,Control Area Released,Search filter,Table Sort Filter,Control Zone Release,"County, State",Incident Site Name,ip_control_zone_ps,Production Type Name,Species Name,Birds Affected,Flock Herd Inventory
9/21/2022 12:00:00 AM,Colorado,Weld,Weld 04,Commercial Table Egg Layer,04-Nov-22,True,Confirmation Date,11/4/2022 12:00:00 AM,"Weld, Colorado",Colorado,True,Commercial Table Egg Layer,Chicken,"1,150,000",1150000
1/29/2025 12:00:00 AM,Ohio,Darke,Darke 18,Commercial Table Egg Layer,22-Mar-25,True,Confirmation Date,3/22/2025 12:00:00 AM,"Darke, Ohio",Ohio,True,Commercial Table Egg Layer,Chicken,"1,356,300",1356300
4/23/2022 12:00:00 AM,Wisconsin,Polk,Polk 02,WOAH Non-Poultry,13-May-22,True,Confirmation Date,5/13/2022 12:00:00 AM,"Polk, Wisconsin",Wisconsin,True,WOAH Non-Poultry,Poultry,40,40
4/28/2022 12:00:00 AM,Minnesota,Swift,Swift 04,WOAH Non-Poultry,12-May-22,True,Confirmation Date,5/12/2022 12:00:00 AM,"Swift, Minnesota",Minnesota,True,WOAH Non-Poultry,Chicken,20,20
1/3/2025 12:00:00 AM,Arkansas,Sharp,Sharp 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Sharp, Arkansas",Arkansas,False,WOAH Non-Poultry,Chicken,20,20
9/21/2022 12:00:00 AM,Idaho,Gooding,Gooding 03,Commercial Upland Gamebird Producer,14-Oct-22,True,Confirmation Date,10/14/2022 12:00:00 AM,"Gooding, Idaho",Idaho,True,Commercial Upland Gamebird Producer,Pheasant,"9,000",9000
12/9/2022 12:00:00 AM,Oregon,Polk,Polk 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Polk, Oregon",Oregon,False,WOAH Non-Poultry,Duck,70,70
6/22/2022 12:00:00 AM,Washington,Snohomish,Snohomish 05,WOAH Non-Poultry,01-Aug-22,True,Confirmation Date,8/1/2022 12:00:00 AM,"Snohomish, Washington",Washington,True,WOAH Non-Poultry,Chicken,200,200
12/6/2024 12:00:00 AM,California,Stanislaus,Stanislaus 10,WOAH Poultry,28-Feb-25,True,Confirmation Date,2/28/2025 12:00:00 AM,"Stanislaus, California",California,True,WOAH Poultry,Chicken,"44,100",44100
12/19/2024 12:00:00 AM,Arkansas,Jackson,Jackson 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jackson, Arkansas",Arkansas,False,WOAH Non-Poultry,Chicken,230,230
12/16/2022 12:00:00 AM,Florida,Duval,Duval 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Duval, Florida",Florida,False,WOAH Non-Poultry,Chicken,10,10
1/15/2025 12:00:00 AM,Connecticut,New London,New London 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"New London, Connecticut",Connecticut,False,WOAH Non-Poultry,Chicken,20,20
1/14/2026 12:00:00 AM,Colorado,Logan,Logan 01,WOAH Poultry,Active,True,Confirmation Date,,"Logan, Colorado",Colorado,True,WOAH Poultry,Chicken,60,60
4/20/2022 12:00:00 AM,Minnesota,Stearns,Stearns 06,Commercial Turkey Meat Bird,25-May-22,True,Confirmation Date,5/25/2022 12:00:00 AM,"Stearns, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"62,800",62800
12/30/2024 12:00:00 AM,Tennessee,Tipton,Tipton 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Tipton, Tennessee",Tennessee,False,WOAH Non-Poultry,Poultry,10,10
8/22/2022 12:00:00 AM,Georgia,Henry,Henry 01,WOAH Non-Poultry,10-Sep-22,True,Confirmation Date,9/10/2022 12:00:00 AM,"Henry, Georgia",Georgia,True,WOAH Non-Poultry,Duck,80,80
5/5/2022 12:00:00 AM,Washington,Pacific,Pacific 01,WOAH Poultry,04-Jun-22,True,Confirmation Date,6/4/2022 12:00:00 AM,"Pacific, Washington",Washington,True,WOAH Poultry,Poultry,40,40
9/24/2022 12:00:00 AM,South Dakota,Mcpherson,McPherson 05,Commercial Turkey Meat Bird,12-Oct-22,True,Confirmation Date,10/12/2022 12:00:00 AM,"Mcpherson, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"56,900",56900
8/23/2022 12:00:00 AM,California,Contra Costa,Contra Costa 01,WOAH Non-Poultry,08-Sep-22,True,Confirmation Date,9/8/2022 12:00:00 AM,"Contra Costa, California",California,True,WOAH Non-Poultry,Duck,60,60
3/29/2022 12:00:00 AM,New York,Monroe,Monroe 01,WOAH Poultry,05-May-22,True,Confirmation Date,5/5/2022 12:00:00 AM,"Monroe, New York",New York,True,WOAH Poultry,Poultry,400,400
10/11/2022 12:00:00 AM,Michigan,Lapeer,Lapeer 02,WOAH Poultry,28-Oct-22,True,Confirmation Date,10/28/2022 12:00:00 AM,"Lapeer, Michigan",Michigan,True,WOAH Poultry,Chicken,40,40
2/7/2025 12:00:00 AM,Ohio,Mercer,Mercer 36,Commercial Table Egg Layer,15-Mar-25,True,Confirmation Date,3/15/2025 12:00:00 AM,"Mercer, Ohio",Ohio,True,Commercial Table Egg Layer,Chicken,"388,900",388900
12/9/2022 12:00:00 AM,North Carolina,Onslow,Onslow 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Onslow, North Carolina",North Carolina,False,WOAH Non-Poultry,Chicken,60,60
10/13/2023 12:00:00 AM,Montana,Flathead,Flathead 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Flathead, Montana",Montana,False,WOAH Non-Poultry,Chicken,8,8
8/30/2022 12:00:00 AM,California,Tuolumne,Tuolumne 03,Commercial Turkey Meat Bird,12-Oct-22,True,Confirmation Date,10/12/2022 12:00:00 AM,"Tuolumne, California",California,True,Commercial Turkey Meat Bird,Turkey,"91,000",91000
9/19/2025 12:00:00 AM,Michigan,Allegan,Allegan 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Allegan, Michigan",Michigan,False,WOAH Non-Poultry,Duck,50,50
10/20/2022 12:00:00 AM,Iowa,Dallas,Dallas 01,WOAH Non-Poultry,04-Nov-22,True,Confirmation Date,11/4/2022 12:00:00 AM,"Dallas, Iowa",Iowa,True,WOAH Non-Poultry,Chicken,50,50
12/1/2023 12:00:00 AM,Idaho,Canyon,Canyon 12,WOAH Non-Poultry,NA,True,Confirmation Date,,"Canyon, Idaho",Idaho,False,WOAH Non-Poultry,Chicken,20,20
12/20/2024 12:00:00 AM,Missouri,Cooper,Cooper 01,Commercial Turkey Breeder Hens,14-Jan-25,True,Confirmation Date,1/14/2025 12:00:00 AM,"Cooper, Missouri",Missouri,True,Commercial Turkey Breeder Hens,Turkey,"13,000",13000
2/12/2025 12:00:00 AM,California,Merced,Merced 24,Commercial Broiler Production,05-Mar-25,True,Confirmation Date,3/5/2025 12:00:00 AM,"Merced, California",California,True,Commercial Broiler Production,Chicken,"280,600",280600
2/21/2025 12:00:00 AM,Indiana,Elkhart,Elkhart 05,Commercial Duck Meat Bird,12-Mar-25,True,Confirmation Date,3/12/2025 12:00:00 AM,"Elkhart, Indiana",Indiana,True,Commercial Duck Meat Bird,Duck,"4,200",4200
11/9/2023 12:00:00 AM,Montana,Wheatland,Wheatland 01,WOAH Poultry,21-Dec-23,True,Confirmation Date,12/21/2023 12:00:00 AM,"Wheatland, Montana",Montana,True,WOAH Poultry,Chicken,"4,500",4500
7/19/2024 12:00:00 AM,Florida,Miami-dade,Miami-Dade 05,Live Bird Market,NA,True,Confirmation Date,,"Miami-dade, Florida",Florida,False,Live Bird Market,Chicken,80,80
2/27/2026 12:00:00 AM,Wisconsin,Jefferson,Jefferson 05,Commercial Table Egg Layer,Active,True,Confirmation Date,,"Jefferson, Wisconsin",Wisconsin,True,Commercial Table Egg Layer,Chicken,"1,220,000",1220000
5/5/2022 12:00:00 AM,Wisconsin,Pierce,Pierce 01,WOAH Non-Poultry,23-May-22,True,Confirmation Date,5/23/2022 12:00:00 AM,"Pierce, Wisconsin",Wisconsin,True,WOAH Non-Poultry,Poultry,30,30
2/6/2025 12:00:00 AM,Pennsylvania,Lancaster,Lancaster 33,WOAH Poultry,11-Mar-25,True,Confirmation Date,3/11/2025 12:00:00 AM,"Lancaster, Pennsylvania",Pennsylvania,True,WOAH Poultry,Multiple Poultry Species,"14,900",14900
11/21/2023 12:00:00 AM,Maryland,Caroline,Caroline 01,Commercial Broiler Production,17-Dec-23,True,Confirmation Date,12/17/2023 12:00:00 AM,"Caroline, Maryland",Maryland,True,Commercial Broiler Production,Chicken,"192,900",192900
4/30/2022 12:00:00 AM,Minnesota,Chisago,Chisago 02,WOAH Non-Poultry,17-May-22,True,Confirmation Date,5/17/2022 12:00:00 AM,"Chisago, Minnesota",Minnesota,True,WOAH Non-Poultry,Chicken,30,30
1/27/2025 12:00:00 AM,Ohio,Mercer,Mercer 11,Commercial Duck Meat Bird,02-Mar-25,True,Confirmation Date,3/2/2025 12:00:00 AM,"Mercer, Ohio",Ohio,True,Commercial Duck Meat Bird,Duck,"12,600",12600
10/8/2025 12:00:00 AM,Utah,Sanpete,Sanpete 24,Commercial Turkey Meat Bird,12-Nov-25,True,Confirmation Date,11/12/2025 12:00:00 AM,"Sanpete, Utah",Utah,True,Commercial Turkey Meat Bird,Turkey,"13,000",13000
3/18/2022 12:00:00 AM,Kansas,Dickinson,Dickinson 01,WOAH Poultry,04-Apr-22,True,Confirmation Date,4/4/2022 12:00:00 AM,"Dickinson, Kansas",Kansas,True,WOAH Poultry,Poultry,250,250
9/9/2022 12:00:00 AM,California,Fresno,Fresno 04,Commercial Broiler Breeder,14-Oct-22,True,Confirmation Date,10/14/2022 12:00:00 AM,"Fresno, California",California,True,Commercial Broiler Breeder,Chicken,"23,900",23900
9/22/2022 12:00:00 AM,Maryland,Anne Arundel,Anne Arundel 01,WOAH Non-Poultry,09-Oct-22,True,Confirmation Date,10/9/2022 12:00:00 AM,"Anne Arundel, Maryland",Maryland,True,WOAH Non-Poultry,Duck,4,4
3/15/2023 12:00:00 AM,Pennsylvania,Mifflin,Mifflin 01,WOAH Non-Poultry,31-Mar-23,True,Confirmation Date,3/31/2023 12:00:00 AM,"Mifflin, Pennsylvania",Pennsylvania,True,WOAH Non-Poultry,Multiple Poultry Species,60,60
1/9/2026 12:00:00 AM,New York,Bronx,Bronx 05,Live Bird Market,NA,True,Confirmation Date,,"Bronx, New York",New York,False,Live Bird Market,Chicken,370,370
1/16/2026 12:00:00 AM,Minnesota,Meeker,Meeker 23,Commercial Turkey Meat Bird,19-Feb-26,True,Confirmation Date,2/19/2026 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"250,600",250600
1/24/2025 12:00:00 AM,Vermont,Windsor,Windsor 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Windsor, Vermont",Vermont,False,WOAH Non-Poultry,Duck,20,20
11/21/2024 12:00:00 AM,Idaho,Lemhi,Lemhi 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Lemhi, Idaho",Idaho,False,WOAH Non-Poultry,Poultry,20,20
3/2/2022 12:00:00 AM,Indiana,Dubois,Dubois 04,Commercial Turkey Meat Bird,23-Mar-22,True,Confirmation Date,3/23/2022 12:00:00 AM,"Dubois, Indiana",Indiana,True,Commercial Turkey Meat Bird,Turkey,"16,500",16500
11/28/2022 12:00:00 AM,Missouri,Webster,Webster 02,Commercial Turkey Meat Bird,16-Dec-22,True,Confirmation Date,12/16/2022 12:00:00 AM,"Webster, Missouri",Missouri,True,Commercial Turkey Meat Bird,Turkey,"15,100",15100
1/15/2025 12:00:00 AM,Ohio,Mercer,Mercer 02,Commercial Turkey Meat Bird,09-Feb-25,True,Confirmation Date,2/9/2025 12:00:00 AM,"Mercer, Ohio",Ohio,True,Commercial Turkey Meat Bird,Turkey,"10,400",10400
12/5/2022 12:00:00 AM,Alabama,Lawrence,Lawrence 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Lawrence, Alabama",Alabama,False,WOAH Non-Poultry,Poultry,460,460
1/22/2026 12:00:00 AM,New York,Westchester,Westchester 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Westchester, New York",New York,False,WOAH Non-Poultry,Chicken,30,30
2/20/2025 12:00:00 AM,Pennsylvania,Luzerne,Luzerne 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Luzerne, Pennsylvania",Pennsylvania,False,WOAH Non-Poultry,Multiple Poultry Species,90,90
2/21/2024 12:00:00 AM,Missouri,Dallas,Dallas 01,Commercial Turkey Meat Bird,16-Mar-24,True,Confirmation Date,3/16/2024 12:00:00 AM,"Dallas, Missouri",Missouri,True,Commercial Turkey Meat Bird,Turkey,"28,500",28500
4/5/2022 12:00:00 AM,South Dakota,Faulk,Faulk 01,Commercial Turkey Meat Bird,29-Apr-22,True,Confirmation Date,4/29/2022 12:00:00 AM,"Faulk, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"48,000",48000
12/8/2022 12:00:00 AM,South Dakota,Hamlin,Hamlin 04,Commercial Turkey Meat Bird,30-Dec-22,True,Confirmation Date,12/30/2022 12:00:00 AM,"Hamlin, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"58,100",58100
10/21/2025 12:00:00 AM,Wyoming,Weston,Weston 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Weston, Wyoming",Wyoming,False,WOAH Non-Poultry,Chicken,50,50
2/4/2025 12:00:00 AM,Ohio,Mercer,Mercer 27,Commercial Turkey Meat Bird,05-Mar-25,True,Confirmation Date,3/5/2025 12:00:00 AM,"Mercer, Ohio",Ohio,True,Commercial Turkey Meat Bird,Turkey,"11,600",11600
11/13/2025 12:00:00 AM,Indiana,Lagrange,LaGrange 28,WOAH Poultry,07-Dec-25,True,Confirmation Date,12/7/2025 12:00:00 AM,"Lagrange, Indiana",Indiana,True,WOAH Poultry,Chicken,"18,500",18500
7/9/2024 12:00:00 AM,Minnesota,Renville,Renville 02,Commercial Turkey Breeder Hens,10-Aug-24,True,Confirmation Date,8/10/2024 12:00:00 AM,"Renville, Minnesota",Minnesota,True,Commercial Turkey Breeder Hens,Turkey,"15,400",15400
11/3/2022 12:00:00 AM,Pennsylvania,Lehigh,Lehigh 01,Commercial Turkey Meat Bird,03-Dec-22,True,Confirmation Date,12/3/2022 12:00:00 AM,"Lehigh, Pennsylvania",Pennsylvania,True,Commercial Turkey Meat Bird,Turkey,"28,500",28500
11/20/2023 12:00:00 AM,South Dakota,Walworth,Walworth 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Walworth, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,0,
12/5/2025 12:00:00 AM,Indiana,Lagrange,LaGrange 62,WOAH Poultry,24-Dec-25,True,Confirmation Date,12/24/2025 12:00:00 AM,"Lagrange, Indiana",Indiana,True,WOAH Poultry,Chicken,"19,800",19800
12/9/2022 12:00:00 AM,Missouri,Osage,Osage 01,Commercial Turkey Meat Bird,03-Jan-23,True,Confirmation Date,1/3/2023 12:00:00 AM,"Osage, Missouri",Missouri,True,Commercial Turkey Meat Bird,Turkey,"19,700",19700
1/23/2024 12:00:00 AM,South Dakota,Edmunds,Edmunds 13,Commercial Upland Gamebird Producer,08-Mar-24,True,Confirmation Date,3/8/2024 12:00:00 AM,"Edmunds, South Dakota",South Dakota,True,Commercial Upland Gamebird Producer,Pheasant,"22,200",22200
12/14/2022 12:00:00 AM,Tennessee,Weakley,Weakley 01,WOAH Poultry,01-Feb-23,True,Confirmation Date,2/1/2023 12:00:00 AM,"Weakley, Tennessee",Tennessee,True,WOAH Poultry,Chicken,"37,900",37900
4/2/2022 12:00:00 AM,North Carolina,Johnston,Johnston 02,Commercial Turkey Meat Bird,29-Apr-22,True,Confirmation Date,4/29/2022 12:00:00 AM,"Johnston, North Carolina",North Carolina,True,Commercial Turkey Meat Bird,Turkey,"9,500",9500
3/29/2022 12:00:00 AM,South Dakota,Bon Homme,Bon Homme 02,Commercial Turkey Meat Bird,19-Apr-22,True,Confirmation Date,4/19/2022 12:00:00 AM,"Bon Homme, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"48,200",48200
4/24/2025 12:00:00 AM,North Dakota,Stutsman,Stutsman 03,WOAH Poultry,19-May-25,True,Confirmation Date,5/19/2025 12:00:00 AM,"Stutsman, North Dakota",North Dakota,True,WOAH Poultry,Chicken,50,50
9/8/2022 12:00:00 AM,Minnesota,Meeker,Meeker 07,Commercial Turkey Meat Bird,30-Sep-22,True,Confirmation Date,9/30/2022 12:00:00 AM,"Meeker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"34,200",34200
12/12/2023 12:00:00 AM,New York,Dutchess,Dutchess 02,WOAH Poultry,03-Jan-24,True,Confirmation Date,1/3/2024 12:00:00 AM,"Dutchess, New York",New York,True,WOAH Poultry,Partridge,"4,200",4200
12/22/2022 12:00:00 AM,California,Glenn,Glenn 01,Commercial Upland Gamebird Producer,13-Feb-23,True,Confirmation Date,2/13/2023 12:00:00 AM,"Glenn, California",California,True,Commercial Upland Gamebird Producer,Pheasant,"32,000",32000
2/27/2024 12:00:00 AM,Ohio,Mahoning,Mahoning 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Mahoning, Ohio",Ohio,False,WOAH Non-Poultry,Poultry,140,140
5/7/2022 12:00:00 AM,Washington,Spokane,Spokane 01,WOAH Non-Poultry,26-May-22,True,Confirmation Date,5/26/2022 12:00:00 AM,"Spokane, Washington",Washington,True,WOAH Non-Poultry,Goose,80,80
12/19/2024 12:00:00 AM,Minnesota,Fillmore,Fillmore 01,Commercial Turkey Meat Bird,18-Jan-25,True,Confirmation Date,1/18/2025 12:00:00 AM,"Fillmore, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"28,600",28600
12/8/2025 12:00:00 AM,Indiana,Elkhart,Elkhart 18,Commercial Duck Meat Bird,31-Dec-25,True,Confirmation Date,12/31/2025 12:00:00 AM,"Elkhart, Indiana",Indiana,True,Commercial Duck Meat Bird,Duck,"5,200",5200
10/20/2022 12:00:00 AM,Montana,Hill,Hill 01,WOAH Non-Poultry,05-Nov-22,True,Confirmation Date,11/5/2022 12:00:00 AM,"Hill, Montana",Montana,True,WOAH Non-Poultry,Poultry,60,60
1/5/2026 12:00:00 AM,Missouri,Butler,Butler 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Butler, Missouri",Missouri,False,WOAH Non-Poultry,Poultry,10,10
12/9/2022 12:00:00 AM,Colorado,Prowers,Prowers 01,Commercial Upland Gamebird Producer,28-Dec-22,True,Confirmation Date,12/28/2022 12:00:00 AM,"Prowers, Colorado",Colorado,True,Commercial Upland Gamebird Producer,Pheasant,"11,000",11000
11/3/2023 12:00:00 AM,Iowa,Clay,Clay 03,WOAH Poultry,29-Nov-23,True,Confirmation Date,11/29/2023 12:00:00 AM,"Clay, Iowa",Iowa,True,WOAH Poultry,Duck,"8,300",8300
1/5/2026 12:00:00 AM,Illinois,Jersey,Jersey 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jersey, Illinois",Illinois,False,WOAH Non-Poultry,Chicken,10,10
12/11/2024 12:00:00 AM,Iowa,Palo Alto,Palo Alto 01,Commercial Turkey Meat Bird,30-Dec-24,True,Confirmation Date,12/30/2024 12:00:00 AM,"Palo Alto, Iowa",Iowa,True,Commercial Turkey Meat Bird,Turkey,"31,100",31100
10/8/2025 12:00:00 AM,Minnesota,Becker,Becker 09,Commercial Turkey Meat Bird,28-Oct-25,True,Confirmation Date,10/28/2025 12:00:00 AM,"Becker, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"31,000",31000
11/12/2025 12:00:00 AM,Michigan,Ottawa,Ottawa 14,Commercial Turkey Meat Bird,05-Dec-25,True,Confirmation Date,12/5/2025 12:00:00 AM,"Ottawa, Michigan",Michigan,True,Commercial Turkey Meat Bird,Turkey,"57,400",57400
2/21/2025 12:00:00 AM,New York,Delaware,Delaware 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Delaware, New York",New York,False,WOAH Non-Poultry,Poultry,240,240
4/12/2022 12:00:00 AM,North Carolina,Wayne,Wayne 06,Commercial Broiler Production,12-May-22,True,Confirmation Date,5/12/2022 12:00:00 AM,"Wayne, North Carolina",North Carolina,True,Commercial Broiler Production,Chicken,"89,700",89700
1/29/2025 12:00:00 AM,California,Merced,Merced 23,Commercial Duck Meat Bird,15-Mar-25,True,Confirmation Date,3/15/2025 12:00:00 AM,"Merced, California",California,True,Commercial Duck Meat Bird,Duck,"87,800",87800
4/15/2022 12:00:00 AM,Michigan,Livingston,Livingston 01,WOAH Non-Poultry,05-May-22,True,Confirmation Date,5/5/2022 12:00:00 AM,"Livingston, Michigan",Michigan,True,WOAH Non-Poultry,Chicken,20,20
11/18/2025 12:00:00 AM,Washington,Grays Harbor,Grays Harbor 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Grays Harbor, Washington",Washington,False,WOAH Non-Poultry,Multiple Poultry Species,50,50
3/7/2024 12:00:00 AM,Massachusetts,Essex,Essex 02,WOAH Poultry,21-Mar-24,True,Confirmation Date,3/21/2024 12:00:00 AM,"Essex, Massachusetts",Massachusetts,True,WOAH Poultry,Chicken,70,70
10/20/2022 12:00:00 AM,Florida,Okeechobee,Okeechobee 01,WOAH Non-Poultry,03-Nov-22,True,Confirmation Date,11/3/2022 12:00:00 AM,"Okeechobee, Florida",Florida,True,WOAH Non-Poultry,Poultry,2,2
12/27/2024 12:00:00 AM,California,Sacramento,Sacramento 07,Commercial Broiler Production,18-Jan-25,True,Confirmation Date,1/18/2025 12:00:00 AM,"Sacramento, California",California,True,Commercial Broiler Production,Chicken,"153,800",153800
1/14/2025 12:00:00 AM,Maryland,Caroline,Caroline 02,Commercial Broiler Production,04-Feb-25,True,Confirmation Date,2/4/2025 12:00:00 AM,"Caroline, Maryland",Maryland,True,Commercial Broiler Production,Chicken,"228,300",228300
12/12/2025 12:00:00 AM,Oregon,Coos,Coos 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Coos, Oregon",Oregon,False,WOAH Non-Poultry,Multiple Poultry Species,20,20
6/27/2024 12:00:00 AM,Minnesota,Swift,Swift 09,Commercial Turkey Meat Bird,17-Jul-24,True,Confirmation Date,7/17/2024 12:00:00 AM,"Swift, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"25,300",25300
10/25/2023 12:00:00 AM,South Dakota,Clark,Clark 08,Commercial Turkey Meat Bird,15-Dec-23,True,Confirmation Date,12/15/2023 12:00:00 AM,"Clark, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"31,100",31100
4/21/2022 12:00:00 AM,North Dakota,Renville,Renville 01,WOAH Non-Poultry,06-May-22,True,Confirmation Date,5/6/2022 12:00:00 AM,"Renville, North Dakota",North Dakota,True,WOAH Non-Poultry,Poultry,70,70
10/18/2023 12:00:00 AM,Minnesota,Redwood,Redwood 02,Commercial Turkey Meat Bird,04-Nov-23,True,Confirmation Date,11/4/2023 12:00:00 AM,"Redwood, Minnesota",Minnesota,True,Commercial Turkey Meat Bird,Turkey,"8,900",8900
12/4/2025 12:00:00 AM,Wisconsin,Marquette,Marquette 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Marquette, Wisconsin",Wisconsin,False,WOAH Non-Poultry,Pea Fowl,40,40
12/1/2023 12:00:00 AM,Iowa,Woodbury,Woodbury 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Woodbury, Iowa",Iowa,False,WOAH Non-Poultry,Duck,40,40
11/15/2024 12:00:00 AM,California,Stanislaus,Stanislaus 06,Commercial Turkey Meat Bird,03-Dec-24,True,Confirmation Date,12/3/2024 12:00:00 AM,"Stanislaus, California",California,True,Commercial Turkey Meat Bird,Turkey,"21,500",21500
12/5/2024 12:00:00 AM,California,Merced,Merced 17,Commercial Table Egg Layer,05-Feb-25,True,Confirmation Date,2/5/2025 12:00:00 AM,"Merced, California",California,True,Commercial Table Egg Layer,Chicken,"1,723,800",1723800
10/5/2022 12:00:00 AM,Montana,Glacier,Glacier 02,WOAH Non-Poultry,06-Nov-22,True,Confirmation Date,11/6/2022 12:00:00 AM,"Glacier, Montana",Montana,True,WOAH Non-Poultry,Turkey,"1,100",1100
12/20/2022 12:00:00 AM,South Dakota,Hanson,Hanson 05,Commercial Turkey Meat Bird,20-Jan-23,True,Confirmation Date,1/20/2023 12:00:00 AM,"Hanson, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"31,800",31800
10/22/2025 12:00:00 AM,Pennsylvania,Lancaster,Lancaster 45,WOAH Poultry,12-Nov-25,True,Confirmation Date,11/12/2025 12:00:00 AM,"Lancaster, Pennsylvania",Pennsylvania,True,WOAH Poultry,Multiple Poultry Species,"1,100",1100
6/24/2024 12:00:00 AM,Minnesota,Stearns,Stearns 23,WOAH Non-Poultry,NA,True,Confirmation Date,,"Stearns, Minnesota",Minnesota,False,WOAH Non-Poultry,Chicken,310,310
3/6/2023 12:00:00 AM,Idaho,Bingham,Bingham 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Bingham, Idaho",Idaho,False,WOAH Non-Poultry,Chicken,10,10
7/19/2024 12:00:00 AM,Florida,Miami-dade,Miami-Dade 06,Live Bird Market,NA,True,Confirmation Date,,"Miami-dade, Florida",Florida,False,Live Bird Market,Chicken,320,320
12/5/2022 12:00:00 AM,South Dakota,Clark,Clark 07,Commercial Turkey Meat Bird,27-Dec-22,True,Confirmation Date,12/27/2022 12:00:00 AM,"Clark, South Dakota",South Dakota,True,Commercial Turkey Meat Bird,Turkey,"24,300",24300
